Name_company,Corporate Name,site_url,Authority_Name,Authority_link,date,id,Warning ID,NCA,Date Published At NCA,Date Published At IOSCO,Last Updated,NCA URL,Commercial Name,URL,Other URL,Category,Additional Information
Ally Fortress,,https://www.allyfortress.com,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/ally-fortress,2025-07-21,39561,39561.0,,2025-07-16,2025-07-21,2025-07-21,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/ally-fortress,Ally Fortress,https://www.allyfortress.com,,Unregistered/Unlicensed entity offering financial products or services,
Rock Trading INC,,https://rocktradinginc.com/,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/rock-trading-inc,2025-07-21,39560,39560.0,,2025-07-21,2025-07-21,2025-07-21,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/rock-trading-inc,Rock Trading INC,https://rocktradinginc.com/,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Rock Trading INC. This company is a suspected boiler room, a form of online investment fraud. Rock Trading INC has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Rock Trading INC does not have an AFM license or a European Passport."
Nic Trading Limited,,https://nictrd.com,The Netherlands - The Dutch Authority for the Financial Markets,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/nic-trading-limited,2025-07-21,39559,39559.0,,2025-07-17,2025-07-21,2025-07-21,https://www.afm.nl/nl-nl/consumenten/waarschuwingen/bekijk-de-waarschuwingen/boilerroom/nic-trading-limited,Nic Trading Limited,https://nictrd.com,,Fraud and Other Types of Misconduct,"The Netherlands Authority for the Financial Markets (AFM) warns consumers not to respond to offers from Nic Trading Limited. This company is a suspected boiler room, a form of online investment fraud. Nic Trading Limited has approached persons without being asked, to offer them investment proposals. A boiler room is a collective term for fraudulent individuals and organizations using clever salespeople to call potential investors to pressure them into buying shares that promise high returns (cold calling). In reality the shares are either worthless or non-existent. The AFM has established that Nic Trading Limited does not have an AFM license or a European Passport."
"Line/website/application ""Stock Talk Thailand""",,http://cstsecurities.com/,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2717/2568,2025-07-21,39558,39558.0,,2025-07-21,2025-07-21,2025-07-22,https://web-invpublic.sec.or.th/e/2717/2568,"Line/website/application ""Stock Talk Thailand""",http://cstsecurities.com/,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ฟาร์มผักออแกนิกส์เพื่อคนรักสุขภาพ”,,https://www.facebook.com/profile.php?id=61578611396908,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2716/2568,2025-07-21,39557,39557.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2716/2568,Facebook page “ฟาร์มผักออแกนิกส์เพื่อคนรักสุขภาพ”,https://www.facebook.com/profile.php?id=61578611396908,https://www.facebook.com/ads/library/?id=1239874234046889,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Maxtechoptions,,maxtechoptions.com,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/maxtechfxoptions,2025-07-21,39556,39556.0,,2025-07-18,2025-07-21,2025-07-21,https://www.fca.org.uk/news/warnings/maxtechfxoptions,Maxtechoptions,maxtechoptions.com,,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “OHkad-สวนผักออแกนิค”,,https://www.facebook.com/profile.php?id=61578135136134,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2715/2568,2025-07-21,39555,39555.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2715/2568,Facebook page “OHkad-สวนผักออแกนิค”,https://www.facebook.com/profile.php?id=61578135136134,https://www.facebook.com/ads/library/?id=1489859245506715,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic-ปลูกผักเพราะรักแม่”,,https://www.facebook.com/profile.php?id=61578108857693,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2714/2568,2025-07-21,39554,39554.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2714/2568,Facebook page “Organic-ปลูกผักเพราะรักแม่”,https://www.facebook.com/profile.php?id=61578108857693,https://www.facebook.com/ads/library/?id=1147316077431461,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “บ้านผักออร์แกนิก”,,https://www.facebook.com/profile.php?id=100086051049313,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2713/2568,2025-07-21,39553,39553.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2713/2568,Facebook page “บ้านผักออร์แกนิก”,https://www.facebook.com/profile.php?id=100086051049313,https://www.facebook.com/100086051049313/posts/736678419210520/?mibextid=wwXIfr&rdid=Gxnl9XeMkYczOAYe#,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “OH KAD”,,https://www.facebook.com/profile.php?id=61578789530481,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2712/2568,2025-07-21,39552,39552.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2712/2568,Facebook page “OH KAD”,https://www.facebook.com/profile.php?id=61578789530481,https://www.facebook.com/ads/library/?id=1952579465501273,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ปลูกผักเพราะรักเเม่.โอ้กะจู๋”,,https://www.facebook.com/profile.php?id=61550615793046,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2711/2568,2025-07-21,39551,39551.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2711/2568,Facebook page “ปลูกผักเพราะรักเเม่.โอ้กะจู๋”,https://www.facebook.com/profile.php?id=61550615793046,https://www.facebook.com/ads/library/?id=1242121604375607,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Coffee Station Invest”,,https://www.facebook.com/profile.php?id=100090679526524,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2710/2568,2025-07-21,39550,39550.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2710/2568,Facebook page “Coffee Station Invest”,https://www.facebook.com/profile.php?id=100090679526524,https://www.facebook.com/100090679526524/videos/24546541878283522,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ฟาร์มออร์เเกนิก”,,https://www.facebook.com/profile.php?id=61550562367186,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2709/2568,2025-07-21,39549,39549.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2709/2568,Facebook page “ฟาร์มออร์เเกนิก”,https://www.facebook.com/profile.php?id=61550562367186,https://www.facebook.com/61550562367186/videos/1231748284922126,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Premium coffee amazon Certified”,,https://www.facebook.com/profile.php?id=100093002474348,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2708/2568,2025-07-21,39548,39548.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2708/2568,Facebook page “Premium coffee amazon Certified”,https://www.facebook.com/profile.php?id=100093002474348,https://www.facebook.com/100093002474348/videos/2271790703237834,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “OKJsuper food”,,https://www.facebook.com/profile.php?id=61578684325400,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2707/2568,2025-07-21,39547,39547.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2707/2568,Facebook page “OKJsuper food”,https://www.facebook.com/profile.php?id=61578684325400,https://www.facebook.com/61578684325400/videos/2152008518651531,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Amazon Coffee'th”,,https://www.facebook.com/profile.php?id=61550646361693,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2706/2568,2025-07-21,39546,39546.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2706/2568,Facebook page “Amazon Coffee'th”,https://www.facebook.com/profile.php?id=61550646361693,https://www.facebook.com/photo/?fbid=122246582648021545&set=a.122246582702021545,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Oh-Kad เกษตรออแกนิค”,,https://www.facebook.com/profile.php?id=100067415889008,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2705/2568,2025-07-21,39545,,,,,,,,,,,
Line “ต้อง ธวัชชัย นำเทรด”,,https://line.me/ti/p/hq2_Wc_6ZK,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2704/2568,2025-07-21,39544,39544.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2704/2568,Line “ต้อง ธวัชชัย นำเทรด”,https://line.me/ti/p/hq2_Wc_6ZK,Line ID: thwatchai67,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Oh Juice by ปลูกผักเพราะรักแม่”,,https://www.facebook.com/profile.php?id=61553557645079,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2703/2568,2025-07-21,39543,39543.0,,2025-07-21,2025-07-21,2025-07-21,https://web-invpublic.sec.or.th/e/2703/2568,Facebook page “Oh Juice by ปลูกผักเพราะรักแม่”,https://www.facebook.com/profile.php?id=61553557645079,https://www.facebook.com/61553557645079/videos/24233798692971159,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Malta Capital Management Limited,,www.maltacapital-mgmt.com,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-malta-capital-management-limited-unlicensed-entity/,2025-07-21,39542,39542.0,,2025-07-16,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-malta-capital-management-limited-unlicensed-entity/,Malta Capital Management Limited,www.maltacapital-mgmt.com,,Unregistered/Unlicensed entity offering financial products or services,
Alchemy Markets Ltd,,https://autotradexbit.com/,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-alchemy-markets-ltd-clones/,2025-07-21,39541,39541.0,,2025-07-08,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-alchemy-markets-ltd-clones/,Alchemy Markets Ltd,https://autotradexbit.com/,,Unregistered/Unlicensed entity offering financial products or services,
RegTech Assets Management,,https://regtechassetsmgt.com,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-regtech-assets-management-unlicensed-entity/,2025-07-21,39540,39540.0,,2025-07-07,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-regtech-assets-management-unlicensed-entity/,RegTech Assets Management,https://regtechassetsmgt.com,,Unregistered/Unlicensed entity offering financial products or services,
ZBX,,https://pc.zbxs.top,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-zbx-clone/,2025-07-21,39539,39539.0,,2025-07-01,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-zbx-clone/,ZBX,https://pc.zbxs.top,,Unregistered/Unlicensed entity offering financial products or services,
billiontradepro.com,,https://billiontradepro.com/,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-https-billiontradepro-com-unlicensed-entity/,2025-07-21,39538,39538.0,,2025-07-01,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-https-billiontradepro-com-unlicensed-entity/,billiontradepro.com,https://billiontradepro.com/,,Unregistered/Unlicensed entity offering financial products or services,
Trivervial,,https://pc.trivervial.com/,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-trivervial-clone/,2025-07-21,39537,39537.0,,2025-07-01,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-trivervial-clone/,Trivervial,https://pc.trivervial.com/,,Unregistered/Unlicensed entity offering financial products or services,
Accendo Capital,,accendocapital-intl.com,Malta - Malta Financial Services Authority,https://www.mfsa.mt/news-item/mfsa-warning-accendo-capital-clone/,2025-07-21,39536,39536.0,,2025-07-01,2025-07-21,2025-07-21,https://www.mfsa.mt/news-item/mfsa-warning-accendo-capital-clone/,Accendo Capital,accendocapital-intl.com,,Unregistered/Unlicensed entity offering financial products or services,
Bright Water Investments AG in Liquidation,,www.bw-investments.eu,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/bright-water-investments-ag-in-liquidation/,2025-07-21,39535,39535.0,,2025-07-18,2025-07-21,2025-07-21,https://www.finma.ch/en/finma-public/warnungen/warning-list/bright-water-investments-ag-in-liquidation/,Bright Water Investments AG in Liquidation,www.bw-investments.eu,,Other,
Institution Bancaire NATIONAL INVESTMENT BANK / nationalinvestbk.com,,www.nationalinvestbk.com,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/institution-bancaire-national-investment-bank---nationalinvestbk_com/,2025-07-21,39534,39534.0,,2025-07-18,2025-07-21,2025-07-21,https://www.finma.ch/en/finma-public/warnungen/warning-list/institution-bancaire-national-investment-bank---nationalinvestbk_com/,Institution Bancaire NATIONAL INVESTMENT BANK / nationalinvestbk.com,www.nationalinvestbk.com,,Other,
Smartbit Boost New Zealand,,smartbitboosttrading.com/nz,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,2025-07-21,39533,39533.0,,2025-07-21,2025-07-21,2025-07-21,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,Smartbit Boost New Zealand,smartbitboosttrading.com/nz,,Fraud and Other Types of Misconduct,
Paragonix EdgeNew Zealand,,paragonixedgeai.com/nz/,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,2025-07-21,39532,39532.0,,2025-07-21,2025-07-21,2025-07-21,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,Paragonix EdgeNew Zealand,paragonixedgeai.com/nz/,,Fraud and Other Types of Misconduct,
Immediate AI CapexNew Zealand,,immediateaicapexai.com/nz/,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,2025-07-21,39531,39531.0,,2025-07-21,2025-07-21,2025-07-21,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,Immediate AI CapexNew Zealand,immediateaicapexai.com/nz/,,Fraud and Other Types of Misconduct,
Immediate SprixNew Zealand,,immediatesprixtrading.com/nz/,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,2025-07-21,39530,39530.0,,2025-07-21,2025-07-21,2025-07-21,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,Immediate SprixNew Zealand,immediatesprixtrading.com/nz/,,Fraud and Other Types of Misconduct,
AfrinvestNew Zealand,,afrinvesttradingapp.com/nz/,New Zealand - Financial Markets Authority,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,2025-07-21,39529,39529.0,,2025-07-21,2025-07-21,2025-07-21,https://www.fma.govt.nz/library/warnings-and-alerts/fake-investment-platforms/,AfrinvestNew Zealand,afrinvesttradingapp.com/nz/,,Fraud and Other Types of Misconduct,
